Value Set Name,Code,CodeSystem
SARS-CoV-2 variant lineage,67331000284107,SCT
SARS-CoV-2 variant lineage,67341000284100,SCT
SARS-CoV-2 variant lineage,67351000284102,SCT
SARS-CoV-2 variant lineage,67371000284109,SCT
SARS-CoV-2 variant lineage,67381000284106,SCT
SARS-CoV-2 variant lineage,67391000284108,SCT
SARS-CoV-2 variant lineage,67401000284106,SCT
SARS-CoV-2 variant lineage,67431000284102,SCT
SARS-CoV-2 variant lineage,67441000284109,SCT
SARS-CoV-2 variant lineage,67451000284107,SCT
SARS-CoV-2 variant lineage,67461000284105,SCT
SARS-CoV-2 variant lineage,67471000284100,SCT
SARS-CoV-2 variant lineage,67511000284107,SCT
SARS-CoV-2 variant lineage,67521000284103,SCT
SARS-CoV-2 variant lineage,67531000284101,SCT
SARS-CoV-2 variant lineage,67541000284108,SCT
SARS-CoV-2 variant lineage,67551000284106,SCT
SARS-CoV-2 variant lineage,67571000284104,SCT
SARS-CoV-2 variant lineage,67581000284102,SCT
SARS-CoV-2 variant lineage,67601000284109,SCT
SARS-CoV-2 variant lineage,67611000284106,SCT
SARS-CoV-2 variant lineage,67621000284102,SCT
SARS-CoV-2 variant lineage,67631000284100,SCT
SARS-CoV-2 variant lineage,67651000284105,SCT
SARS-CoV-2 variant lineage,67661000284108,SCT
SARS-CoV-2 variant lineage,67671000284103,SCT
SARS-CoV-2 variant lineage,67681000284101,SCT
SARS-CoV-2 variant lineage,67691000284104,SCT
SARS-CoV-2 variant lineage,67701000284104,SCT
SARS-CoV-2 variant lineage,67711000284102,SCT
SARS-CoV-2 variant lineage,67721000284106,SCT
SARS-CoV-2 variant lineage,67731000284108,SCT
SARS-CoV-2 variant lineage,67741000284101,SCT
SARS-CoV-2 variant lineage,67751000284103,SCT
SARS-CoV-2 variant lineage,67771000284105,SCT
SARS-CoV-2 variant lineage,67791000284109,SCT
SARS-CoV-2 variant lineage,67801000284108,SCT
SARS-CoV-2 variant lineage,67881000284100,SCT
SARS-CoV-2 variant lineage,67921000284109,SCT
SARS-CoV-2 variant lineage,67931000284106,SCT
SARS-CoV-2 variant lineage,67951000284101,SCT
SARS-CoV-2 variant lineage,67981000284105,SCT
SARS-CoV-2 variant lineage,68001000284100,SCT
SARS-CoV-2 variant lineage,68011000284103,SCT
SARS-CoV-2 variant lineage,68031000284109,SCT
SARS-CoV-2 variant lineage,68041000284102,SCT
SARS-CoV-2 variant lineage,68051000284104,SCT
SARS-CoV-2 variant lineage,68071000284106,SCT
SARS-CoV-2 variant lineage,68081000284108,SCT
SARS-CoV-2 variant lineage,68151000284103,SCT
SARS-CoV-2 variant lineage,68161000284100,SCT
SARS-CoV-2 variant lineage,68171000284105,SCT
SARS-CoV-2 variant lineage,68181000284107,SCT
SARS-CoV-2 variant lineage,68191000284109,SCT
SARS-CoV-2 variant lineage,68231000284102,SCT
SARS-CoV-2 variant lineage,68241000284109,SCT
SARS-CoV-2 variant lineage,68251000284107,SCT
SARS-CoV-2 variant lineage,68261000284105,SCT
SARS-CoV-2 variant lineage,68381000284105,SCT
SARS-CoV-2 variant lineage,68391000284107,SCT
SARS-CoV-2 variant lineage,68401000284105,SCT
SARS-CoV-2 variant lineage,68411000284107,SCT
SARS-CoV-2 variant lineage,68431000284101,SCT
SARS-CoV-2 variant lineage,68491000284100,SCT
SARS-CoV-2 variant lineage,68501000284109,SCT
SARS-CoV-2 variant lineage,68511000284106,SCT
SARS-CoV-2 variant lineage,68521000284102,SCT
SARS-CoV-2 variant lineage,68531000284100,SCT
SARS-CoV-2 variant lineage,68541000284107,SCT
SARS-CoV-2 variant lineage,68551000284105,SCT
SARS-CoV-2 variant lineage,68561000284108,SCT
SARS-CoV-2 variant lineage,68571000284103,SCT
SARS-CoV-2 variant lineage,68581000284101,SCT
SARS-CoV-2 variant lineage,68591000284104,SCT
SARS-CoV-2 variant lineage,68601000284108,SCT
SARS-CoV-2 variant lineage,68611000284105,SCT
SARS-CoV-2 variant lineage,68621000284101,SCT
SARS-CoV-2 variant lineage,68631000284104,SCT
SARS-CoV-2 variant lineage,68641000284106,SCT
SARS-CoV-2 variant lineage,68651000284109,SCT
SARS-CoV-2 variant lineage,68661000284107,SCT
SARS-CoV-2 variant lineage,68671000284102,SCT
SARS-CoV-2 variant lineage,68681000284100,SCT
SARS-CoV-2 variant lineage,68691000284103,SCT
SARS-CoV-2 variant lineage,68701000284103,SCT
SARS-CoV-2 variant lineage,68711000284101,SCT
SARS-CoV-2 variant lineage,68721000284105,SCT
SARS-CoV-2 variant lineage,68731000284107,SCT
SARS-CoV-2 variant lineage,68741000284100,SCT
SARS-CoV-2 variant lineage,68751000284102,SCT
SARS-CoV-2 variant lineage,68761000284104,SCT
SARS-CoV-2 variant lineage,68771000284109,SCT
SARS-CoV-2 variant lineage,68791000284108,SCT
SARS-CoV-2 variant lineage,68801000284107,SCT
SARS-CoV-2 variant lineage,68811000284109,SCT
SARS-CoV-2 variant lineage,68821000284100,SCT
SARS-CoV-2 variant lineage,68831000284103,SCT
SARS-CoV-2 variant lineage,68851000284108,SCT
SARS-CoV-2 variant lineage,68861000284106,SCT
SARS-CoV-2 variant lineage,68871000284101,SCT
SARS-CoV-2 variant lineage,68881000284104,SCT
SARS-CoV-2 variant lineage,68891000284102,SCT
SARS-CoV-2 variant lineage,68911000284104,SCT
SARS-CoV-2 variant lineage,68921000284108,SCT
SARS-CoV-2 variant lineage,68931000284105,SCT
SARS-CoV-2 variant lineage,68941000284103,SCT
SARS-CoV-2 variant lineage,68951000284100,SCT
SARS-CoV-2 variant lineage,68961000284102,SCT
Respiratory pathogen PCR,716253006,SCT
Respiratory pathogen PCR,450615008,SCT
Respiratory pathogen PCR,22521005,SCT
Respiratory pathogen PCR,32452004,SCT
Respiratory pathogen PCR,4831000284105,SCT
Respiratory pathogen PCR,56180002,SCT
Respiratory pathogen PCR,81857000,SCT
Respiratory pathogen PCR,89766006,SCT
Respiratory pathogen PCR,22580008,SCT
Respiratory pathogen PCR,55174004,SCT
Respiratory pathogen PCR,16362001,SCT
Respiratory viruses,716253006,SCT
Respiratory viruses,450615008,SCT
Respiratory viruses,22521005,SCT
Respiratory viruses,32452004,SCT
Respiratory viruses,4831000284105,SCT
Respiratory viruses,56180002,SCT
Respiratory viruses,81857000,SCT
Respiratory viruses,89766006,SCT
Respiratory viruses,1838001,SCT
Program list,1371000284102,SCT
Flu A H subtype,407479009,SCT
Flu B lineage,407480007,SCT
Flu B lineage PCR,407480007,SCT
Target PCR result,42425007,SCT
Conclusion PCR result,455371000124106,SCT
RSV lineage,78341000284107,SCT
RSV lineage,78371000284103,SCT
RSV lineage,78391000284104,SCT
RSV lineage,78411000284104,SCT
RSV lineage,78431000284105,SCT
RSV lineage,78451000284100,SCT
RSV lineage,78461000284102,SCT
RSV lineage,78471000284107,SCT
RSV lineage,78491000284106,SCT
RSV lineage,OTH,NULLFL
RSV lineage,1681000284105,SCT
Respiratory pathogen PCR,5091000284102,SCT
Respiratory pathogen PCR,422298007,SCT
Respiratory pathogen PCR,450870009,SCT
Flu A H subtype,4601000284100,SCT
Flu A H subtype,4581000284107,SCT
Flu A H subtype,4591000284109,SCT
Flu A H subtype,81471000284106,SCT
Respiratory pathogen PCR,81461000284101,SCT
Results PLT196,78071000284100,SCT
Flu A H5,1441000284102,SCT
Flu A H5,951000124103,SCT
Flu A H5,419984006,SCT
Flu A H5,78071000284100,SCT
Flu A H5,260415000,SCT
Respiratory pathogen PCR,83091000284101,SCT
RSV subtype,417770000,SCT
RSV subtype,417771001,SCT
RSV subtype,83091000284101,SCT
RSV subtype,1681000284105,SCT
Program list,84471000284109,SCT
RSV lineage,80041000284102,SCT
RSV lineage,82471000284100,SCT
RSV lineage,82491000284101,SCT
RSV lineage,82511000284107,SCT
RSV lineage,82531000284101,SCT
RSV lineage,82551000284106,SCT
RSV lineage,82571000284104,SCT
RSV lineage,83011000284108,SCT
RSV lineage,83031000284102,SCT
RSV lineage,83111000284109,SCT
RSV lineage,83131000284103,SCT
RSV lineage,83201000284100,SCT
RSV lineage,83791000284103,SCT
RSV lineage,84201000284102,SCT
RSV lineage,84491000284108,SCT
RSV lineage,84511000284102,SCT
RSV lineage,84531000284108,SCT
RSV lineage,84551000284103,SCT
RSV lineage,84561000284100,SCT
SARS-CoV-2 variant lineage,69031000284102,SCT
SARS-CoV-2 variant lineage,69041000284109,SCT
SARS-CoV-2 variant lineage,69051000284107,SCT
SARS-CoV-2 variant lineage,69061000284105,SCT
SARS-CoV-2 variant lineage,69071000284100,SCT
SARS-CoV-2 variant lineage,69081000284103,SCT
SARS-CoV-2 variant lineage,69091000284101,SCT
SARS-CoV-2 variant lineage,69131000284103,SCT
SARS-CoV-2 variant lineage,69171000284101,SCT
SARS-CoV-2 variant lineage,69181000284104,SCT
SARS-CoV-2 variant lineage,69201000284100,SCT
SARS-CoV-2 variant lineage,69211000284103,SCT
SARS-CoV-2 variant lineage,69221000284107,SCT
SARS-CoV-2 variant lineage,69231000284109,SCT
SARS-CoV-2 variant lineage,69241000284102,SCT
SARS-CoV-2 variant lineage,69251000284104,SCT
SARS-CoV-2 variant lineage,69271000284106,SCT
SARS-CoV-2 variant lineage,69281000284108,SCT
SARS-CoV-2 variant lineage,69291000284105,SCT
SARS-CoV-2 variant lineage,69301000284109,SCT
SARS-CoV-2 variant lineage,69321000284102,SCT
SARS-CoV-2 variant lineage,69331000284100,SCT
SARS-CoV-2 variant lineage,69341000284107,SCT
SARS-CoV-2 variant lineage,69351000284105,SCT
SARS-CoV-2 variant lineage,69361000284108,SCT
SARS-CoV-2 variant lineage,69371000284103,SCT
SARS-CoV-2 variant lineage,69441000284103,SCT
SARS-CoV-2 variant lineage,69451000284100,SCT
SARS-CoV-2 variant lineage,69461000284102,SCT
SARS-CoV-2 variant lineage,69531000284106,SCT
SARS-CoV-2 variant lineage,69541000284104,SCT
SARS-CoV-2 variant lineage,69551000284101,SCT
SARS-CoV-2 variant lineage,69561000284103,SCT
SARS-CoV-2 variant lineage,69571000284108,SCT
SARS-CoV-2 variant lineage,69581000284105,SCT
SARS-CoV-2 variant lineage,69591000284107,SCT
SARS-CoV-2 variant lineage,69611000284101,SCT
SARS-CoV-2 variant lineage,69631000284107,SCT
SARS-CoV-2 variant lineage,69751000284109,SCT
SARS-CoV-2 variant lineage,69761000284107,SCT
SARS-CoV-2 variant lineage,69771000284102,SCT
SARS-CoV-2 variant lineage,69791000284103,SCT
SARS-CoV-2 variant lineage,69801000284104,SCT
SARS-CoV-2 variant lineage,69811000284102,SCT
SARS-CoV-2 variant lineage,69861000284100,SCT
SARS-CoV-2 variant lineage,69871000284105,SCT
SARS-CoV-2 variant lineage,69891000284109,SCT
SARS-CoV-2 variant lineage,69901000284105,SCT
SARS-CoV-2 variant lineage,69911000284107,SCT
SARS-CoV-2 variant lineage,69921000284103,SCT
SARS-CoV-2 variant lineage,69941000284108,SCT
SARS-CoV-2 variant lineage,69951000284106,SCT
SARS-CoV-2 variant lineage,69961000284109,SCT
SARS-CoV-2 variant lineage,69971000284104,SCT
SARS-CoV-2 variant lineage,69981000284102,SCT
SARS-CoV-2 variant lineage,69991000284100,SCT
SARS-CoV-2 variant lineage,70061000284108,SCT
SARS-CoV-2 variant lineage,70091000284104,SCT
SARS-CoV-2 variant lineage,70111000284107,SCT
SARS-CoV-2 variant lineage,70131000284101,SCT
SARS-CoV-2 variant lineage,70141000284108,SCT
SARS-CoV-2 variant lineage,70151000284106,SCT
SARS-CoV-2 variant lineage,70161000284109,SCT
SARS-CoV-2 variant lineage,70181000284102,SCT
SARS-CoV-2 variant lineage,70201000284103,SCT
SARS-CoV-2 variant lineage,70211000284101,SCT
SARS-CoV-2 variant lineage,70221000284105,SCT
SARS-CoV-2 variant lineage,70231000284107,SCT
SARS-CoV-2 variant lineage,70241000284100,SCT
SARS-CoV-2 variant lineage,70251000284102,SCT
SARS-CoV-2 variant lineage,70261000284104,SCT
SARS-CoV-2 variant lineage,70271000284109,SCT
SARS-CoV-2 variant lineage,70281000284106,SCT
SARS-CoV-2 variant lineage,70291000284108,SCT
SARS-CoV-2 variant lineage,70301000284107,SCT
SARS-CoV-2 variant lineage,70311000284109,SCT
SARS-CoV-2 variant lineage,70321000284100,SCT
SARS-CoV-2 variant lineage,70331000284103,SCT
SARS-CoV-2 variant lineage,70341000284105,SCT
SARS-CoV-2 variant lineage,70351000284108,SCT
SARS-CoV-2 variant lineage,70361000284106,SCT
SARS-CoV-2 variant lineage,70371000284101,SCT
SARS-CoV-2 variant lineage,70391000284102,SCT
SARS-CoV-2 variant lineage,70401000284104,SCT
SARS-CoV-2 variant lineage,70421000284106,SCT
SARS-CoV-2 variant lineage,70431000284108,SCT
SARS-CoV-2 variant lineage,70441000284101,SCT
SARS-CoV-2 variant lineage,70451000284103,SCT
SARS-CoV-2 variant lineage,70461000284100,SCT
SARS-CoV-2 variant lineage,70471000284105,SCT
SARS-CoV-2 variant lineage,70481000284107,SCT
SARS-CoV-2 variant lineage,70491000284109,SCT
SARS-CoV-2 variant lineage,70511000284103,SCT
SARS-CoV-2 variant lineage,70531000284109,SCT
SARS-CoV-2 variant lineage,70541000284102,SCT
SARS-CoV-2 variant lineage,70561000284101,SCT
SARS-CoV-2 variant lineage,70571000284106,SCT
SARS-CoV-2 variant lineage,70591000284105,SCT
SARS-CoV-2 variant lineage,70601000284101,SCT
SARS-CoV-2 variant lineage,70611000284104,SCT
SARS-CoV-2 variant lineage,70621000284108,SCT
SARS-CoV-2 variant lineage,70641000284103,SCT
SARS-CoV-2 variant lineage,70661000284102,SCT
SARS-CoV-2 variant lineage,70691000284106,SCT
SARS-CoV-2 variant lineage,70711000284108,SCT
SARS-CoV-2 variant lineage,70721000284104,SCT
SARS-CoV-2 variant lineage,70741000284109,SCT
SARS-CoV-2 variant lineage,70751000284107,SCT
SARS-CoV-2 variant lineage,70781000284103,SCT
SARS-CoV-2 variant lineage,70791000284101,SCT
SARS-CoV-2 variant lineage,70801000284102,SCT
SARS-CoV-2 variant lineage,70811000284100,SCT
SARS-CoV-2 variant lineage,70821000284109,SCT
SARS-CoV-2 variant lineage,70831000284106,SCT
SARS-CoV-2 variant lineage,70851000284101,SCT
SARS-CoV-2 variant lineage,70861000284103,SCT
SARS-CoV-2 variant lineage,70871000284108,SCT
SARS-CoV-2 variant lineage,70881000284105,SCT
SARS-CoV-2 variant lineage,70891000284107,SCT
SARS-CoV-2 variant lineage,70901000284108,SCT
SARS-CoV-2 variant lineage,71041000284101,SCT
SARS-CoV-2 variant lineage,71051000284103,SCT
SARS-CoV-2 variant lineage,71061000284100,SCT
SARS-CoV-2 variant lineage,71071000284105,SCT
SARS-CoV-2 variant lineage,71091000284109,SCT
SARS-CoV-2 variant lineage,71111000284101,SCT
SARS-CoV-2 variant lineage,71131000284107,SCT
SARS-CoV-2 variant lineage,71141000284100,SCT
SARS-CoV-2 variant lineage,71161000284104,SCT
SARS-CoV-2 variant lineage,71171000284109,SCT
SARS-CoV-2 variant lineage,71181000284106,SCT
SARS-CoV-2 variant lineage,71191000284108,SCT
SARS-CoV-2 variant lineage,71211000284107,SCT
SARS-CoV-2 variant lineage,71221000284103,SCT
SARS-CoV-2 variant lineage,71231000284101,SCT
SARS-CoV-2 variant lineage,71241000284108,SCT
SARS-CoV-2 variant lineage,71251000284106,SCT
SARS-CoV-2 variant lineage,71271000284104,SCT
SARS-CoV-2 variant lineage,71451000284105,SCT
SARS-CoV-2 variant lineage,71461000284108,SCT
SARS-CoV-2 variant lineage,71481000284101,SCT
SARS-CoV-2 variant lineage,71491000284104,SCT
SARS-CoV-2 variant lineage,71511000284105,SCT
SARS-CoV-2 variant lineage,71541000284106,SCT
SARS-CoV-2 variant lineage,71581000284100,SCT
SARS-CoV-2 variant lineage,71631000284103,SCT
SARS-CoV-2 variant lineage,71641000284105,SCT
SARS-CoV-2 variant lineage,71651000284108,SCT
SARS-CoV-2 variant lineage,71671000284101,SCT
SARS-CoV-2 variant lineage,71681000284104,SCT
SARS-CoV-2 variant lineage,71691000284102,SCT
SARS-CoV-2 variant lineage,71711000284100,SCT
SARS-CoV-2 variant lineage,71721000284109,SCT
SARS-CoV-2 variant lineage,71801000284106,SCT
SARS-CoV-2 variant lineage,71811000284108,SCT
SARS-CoV-2 variant lineage,71821000284104,SCT
SARS-CoV-2 variant lineage,71831000284102,SCT
SARS-CoV-2 variant lineage,71851000284107,SCT
SARS-CoV-2 variant lineage,71881000284103,SCT
SARS-CoV-2 variant lineage,71901000284100,SCT
SARS-CoV-2 variant lineage,72021000284101,SCT
SARS-CoV-2 variant lineage,72031000284104,SCT
SARS-CoV-2 variant lineage,72041000284106,SCT
SARS-CoV-2 variant lineage,72061000284107,SCT
SARS-CoV-2 variant lineage,72071000284102,SCT
SARS-CoV-2 variant lineage,72081000284100,SCT
SARS-CoV-2 variant lineage,72101000284109,SCT
SARS-CoV-2 variant lineage,72111000284106,SCT
SARS-CoV-2 variant lineage,72161000284108,SCT
SARS-CoV-2 variant lineage,72171000284103,SCT
SARS-CoV-2 variant lineage,72181000284101,SCT
SARS-CoV-2 variant lineage,72191000284104,SCT
SARS-CoV-2 variant lineage,72201000284102,SCT
SARS-CoV-2 variant lineage,72211000284100,SCT
SARS-CoV-2 variant lineage,72221000284109,SCT
SARS-CoV-2 variant lineage,72311000284108,SCT
SARS-CoV-2 variant lineage,72331000284102,SCT
SARS-CoV-2 variant lineage,72351000284107,SCT
SARS-CoV-2 variant lineage,72361000284105,SCT
SARS-CoV-2 variant lineage,72371000284100,SCT
SARS-CoV-2 variant lineage,72391000284101,SCT
SARS-CoV-2 variant lineage,72401000284103,SCT
SARS-CoV-2 variant lineage,72411000284101,SCT
SARS-CoV-2 variant lineage,72431000284107,SCT
SARS-CoV-2 variant lineage,72441000284100,SCT
SARS-CoV-2 variant lineage,72451000284102,SCT
SARS-CoV-2 variant lineage,72461000284104,SCT
SARS-CoV-2 variant lineage,72471000284109,SCT
SARS-CoV-2 variant lineage,72481000284106,SCT
SARS-CoV-2 variant lineage,72501000284104,SCT
SARS-CoV-2 variant lineage,72511000284102,SCT
SARS-CoV-2 variant lineage,72521000284106,SCT
SARS-CoV-2 variant lineage,72541000284101,SCT
SARS-CoV-2 variant lineage,72561000284100,SCT
SARS-CoV-2 variant lineage,72571000284105,SCT
SARS-CoV-2 variant lineage,72591000284109,SCT
SARS-CoV-2 variant lineage,72611000284103,SCT
SARS-CoV-2 variant lineage,72631000284109,SCT
SARS-CoV-2 variant lineage,72641000284102,SCT
SARS-CoV-2 variant lineage,72651000284104,SCT
SARS-CoV-2 variant lineage,72661000284101,SCT
SARS-CoV-2 variant lineage,72681000284108,SCT
SARS-CoV-2 variant lineage,72691000284105,SCT
SARS-CoV-2 variant lineage,72701000284105,SCT
SARS-CoV-2 variant lineage,72711000284107,SCT
SARS-CoV-2 variant lineage,72721000284103,SCT
SARS-CoV-2 variant lineage,72731000284101,SCT
SARS-CoV-2 variant lineage,72741000284108,SCT
SARS-CoV-2 variant lineage,72751000284106,SCT
SARS-CoV-2 variant lineage,72761000284109,SCT
SARS-CoV-2 variant lineage,72771000284104,SCT
SARS-CoV-2 variant lineage,72801000284101,SCT
SARS-CoV-2 variant lineage,72811000284104,SCT
SARS-CoV-2 variant lineage,72821000284108,SCT
SARS-CoV-2 variant lineage,72831000284105,SCT
SARS-CoV-2 variant lineage,72841000284103,SCT
SARS-CoV-2 variant lineage,72861000284102,SCT
SARS-CoV-2 variant lineage,72871000284107,SCT
SARS-CoV-2 variant lineage,72881000284109,SCT
SARS-CoV-2 variant lineage,72901000284107,SCT
SARS-CoV-2 variant lineage,72921000284100,SCT
SARS-CoV-2 variant lineage,72941000284105,SCT
SARS-CoV-2 variant lineage,72951000284108,SCT
SARS-CoV-2 variant lineage,72961000284106,SCT
SARS-CoV-2 variant lineage,72981000284104,SCT
SARS-CoV-2 variant lineage,72991000284102,SCT
SARS-CoV-2 variant lineage,73001000284103,SCT
SARS-CoV-2 variant lineage,73011000284101,SCT
SARS-CoV-2 variant lineage,73021000284105,SCT
SARS-CoV-2 variant lineage,73031000284107,SCT
SARS-CoV-2 variant lineage,73041000284100,SCT
SARS-CoV-2 variant lineage,73051000284102,SCT
SARS-CoV-2 variant lineage,73061000284104,SCT
SARS-CoV-2 variant lineage,73071000284109,SCT
SARS-CoV-2 variant lineage,73081000284106,SCT
SARS-CoV-2 variant lineage,73091000284108,SCT
SARS-CoV-2 variant lineage,73111000284100,SCT
SARS-CoV-2 variant lineage,73131000284106,SCT
SARS-CoV-2 variant lineage,73151000284101,SCT
SARS-CoV-2 variant lineage,73171000284108,SCT
SARS-CoV-2 variant lineage,73191000284107,SCT
SARS-CoV-2 variant lineage,73211000284106,SCT
SARS-CoV-2 variant lineage,73221000284102,SCT
SARS-CoV-2 variant lineage,73241000284107,SCT
SARS-CoV-2 variant lineage,73251000284105,SCT
SARS-CoV-2 variant lineage,73271000284103,SCT
SARS-CoV-2 variant lineage,73281000284101,SCT
SARS-CoV-2 variant lineage,73291000284104,SCT
SARS-CoV-2 variant lineage,73311000284103,SCT
SARS-CoV-2 variant lineage,73371000284106,SCT
SARS-CoV-2 variant lineage,73391000284105,SCT
SARS-CoV-2 variant lineage,73401000284108,SCT
SARS-CoV-2 variant lineage,73411000284105,SCT
SARS-CoV-2 variant lineage,73421000284101,SCT
SARS-CoV-2 variant lineage,73441000284106,SCT
SARS-CoV-2 variant lineage,73461000284107,SCT
SARS-CoV-2 variant lineage,73471000284102,SCT
SARS-CoV-2 variant lineage,73491000284103,SCT
SARS-CoV-2 variant lineage,73501000284107,SCT
SARS-CoV-2 variant lineage,73521000284100,SCT
SARS-CoV-2 variant lineage,73541000284105,SCT
SARS-CoV-2 variant lineage,73561000284106,SCT
SARS-CoV-2 variant lineage,73581000284104,SCT
SARS-CoV-2 variant lineage,73591000284102,SCT
SARS-CoV-2 variant lineage,73601000284106,SCT
SARS-CoV-2 variant lineage,73611000284108,SCT
SARS-CoV-2 variant lineage,73631000284102,SCT
SARS-CoV-2 variant lineage,73651000284107,SCT
SARS-CoV-2 variant lineage,73661000284105,SCT
SARS-CoV-2 variant lineage,73681000284103,SCT
SARS-CoV-2 variant lineage,73691000284101,SCT
SARS-CoV-2 variant lineage,73711000284104,SCT
SARS-CoV-2 variant lineage,73721000284108,SCT
SARS-CoV-2 variant lineage,73731000284105,SCT
SARS-CoV-2 variant lineage,73741000284103,SCT
SARS-CoV-2 variant lineage,73751000284100,SCT
SARS-CoV-2 variant lineage,73761000284102,SCT
SARS-CoV-2 variant lineage,73771000284107,SCT
SARS-CoV-2 variant lineage,73781000284109,SCT
SARS-CoV-2 variant lineage,73801000284105,SCT
SARS-CoV-2 variant lineage,73811000284107,SCT
SARS-CoV-2 variant lineage,73831000284101,SCT
SARS-CoV-2 variant lineage,73841000284108,SCT
SARS-CoV-2 variant lineage,73861000284109,SCT
SARS-CoV-2 variant lineage,73911000284102,SCT
SARS-CoV-2 variant lineage,73931000284108,SCT
SARS-CoV-2 variant lineage,73941000284101,SCT
SARS-CoV-2 variant lineage,73961000284100,SCT
SARS-CoV-2 variant lineage,73981000284107,SCT
SARS-CoV-2 variant lineage,74001000284101,SCT
SARS-CoV-2 variant lineage,74191000284105,SCT
SARS-CoV-2 variant lineage,74211000284109,SCT
SARS-CoV-2 variant lineage,74221000284100,SCT
SARS-CoV-2 variant lineage,74231000284103,SCT
SARS-CoV-2 variant lineage,74391000284108,SCT
SARS-CoV-2 variant lineage,74401000284106,SCT
SARS-CoV-2 variant lineage,74411000284108,SCT
SARS-CoV-2 variant lineage,74461000284105,SCT
SARS-CoV-2 variant lineage,74491000284101,SCT
SARS-CoV-2 variant lineage,74501000284105,SCT
SARS-CoV-2 variant lineage,74511000284107,SCT
SARS-CoV-2 variant lineage,74531000284101,SCT
SARS-CoV-2 variant lineage,74541000284108,SCT
SARS-CoV-2 variant lineage,74561000284109,SCT
SARS-CoV-2 variant lineage,74581000284102,SCT
SARS-CoV-2 variant lineage,74601000284109,SCT
SARS-CoV-2 variant lineage,74611000284106,SCT
SARS-CoV-2 variant lineage,74621000284102,SCT
SARS-CoV-2 variant lineage,74631000284100,SCT
SARS-CoV-2 variant lineage,74641000284107,SCT
SARS-CoV-2 variant lineage,74661000284108,SCT
SARS-CoV-2 variant lineage,74711000284102,SCT
SARS-CoV-2 variant lineage,74731000284108,SCT
SARS-CoV-2 variant lineage,74751000284103,SCT
SARS-CoV-2 variant lineage,74771000284105,SCT
SARS-CoV-2 variant lineage,74781000284107,SCT
SARS-CoV-2 variant lineage,74791000284109,SCT
SARS-CoV-2 variant lineage,74811000284105,SCT
SARS-CoV-2 variant lineage,74841000284106,SCT
SARS-CoV-2 variant lineage,74921000284109,SCT
SARS-CoV-2 variant lineage,74931000284106,SCT
SARS-CoV-2 variant lineage,74941000284104,SCT
SARS-CoV-2 variant lineage,74951000284101,SCT
SARS-CoV-2 variant lineage,74961000284103,SCT
SARS-CoV-2 variant lineage,74981000284105,SCT
SARS-CoV-2 variant lineage,74991000284107,SCT
SARS-CoV-2 variant lineage,75011000284100,SCT
SARS-CoV-2 variant lineage,75031000284106,SCT
SARS-CoV-2 variant lineage,75051000284101,SCT
SARS-CoV-2 variant lineage,75071000284108,SCT
SARS-CoV-2 variant lineage,75091000284107,SCT
SARS-CoV-2 variant lineage,75111000284104,SCT
SARS-CoV-2 variant lineage,75131000284105,SCT
SARS-CoV-2 variant lineage,75151000284100,SCT
SARS-CoV-2 variant lineage,75161000284102,SCT
SARS-CoV-2 variant lineage,75181000284109,SCT
SARS-CoV-2 variant lineage,75191000284106,SCT
SARS-CoV-2 variant lineage,75201000284108,SCT
SARS-CoV-2 variant lineage,75221000284101,SCT
SARS-CoV-2 variant lineage,75231000284104,SCT
SARS-CoV-2 variant lineage,75241000284106,SCT
SARS-CoV-2 variant lineage,75251000284109,SCT
SARS-CoV-2 variant lineage,75261000284107,SCT
SARS-CoV-2 variant lineage,75271000284102,SCT
SARS-CoV-2 variant lineage,75301000284104,SCT
SARS-CoV-2 variant lineage,75321000284106,SCT
SARS-CoV-2 variant lineage,75331000284108,SCT
SARS-CoV-2 variant lineage,75361000284100,SCT
SARS-CoV-2 variant lineage,75371000284105,SCT
SARS-CoV-2 variant lineage,75391000284109,SCT
SARS-CoV-2 variant lineage,75411000284109,SCT
SARS-CoV-2 variant lineage,75421000284100,SCT
SARS-CoV-2 variant lineage,75431000284103,SCT
SARS-CoV-2 variant lineage,75441000284105,SCT
SARS-CoV-2 variant lineage,75451000284108,SCT
SARS-CoV-2 variant lineage,75461000284106,SCT
SARS-CoV-2 variant lineage,75481000284104,SCT
SARS-CoV-2 variant lineage,75551000284107,SCT
SARS-CoV-2 variant lineage,75561000284105,SCT
SARS-CoV-2 variant lineage,75571000284100,SCT
SARS-CoV-2 variant lineage,75581000284103,SCT
SARS-CoV-2 variant lineage,75591000284101,SCT
SARS-CoV-2 variant lineage,75601000284105,SCT
SARS-CoV-2 variant lineage,75611000284107,SCT
SARS-CoV-2 variant lineage,75671000284104,SCT
SARS-CoV-2 variant lineage,75711000284103,SCT
SARS-CoV-2 variant lineage,75721000284107,SCT
SARS-CoV-2 variant lineage,75731000284109,SCT
SARS-CoV-2 variant lineage,75751000284104,SCT
SARS-CoV-2 variant lineage,75811000284106,SCT
SARS-CoV-2 variant lineage,75821000284102,SCT
SARS-CoV-2 variant lineage,75831000284100,SCT
SARS-CoV-2 variant lineage,75871000284103,SCT
SARS-CoV-2 variant lineage,75911000284101,SCT
SARS-CoV-2 variant lineage,75951000284102,SCT
SARS-CoV-2 variant lineage,75961000284104,SCT
SARS-CoV-2 variant lineage,75971000284109,SCT
